ProcessID,Section,Order,Level,Text,Bold,Phase
F010,Description,1,0,"Backup Data Center is a facility under Information Technology's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F010,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F010,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F010,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F010,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F010,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F010,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F010,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F010,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F010,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F010,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F010,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F010,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F010,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F010,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F010,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F010,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F010,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F010,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F010,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F010,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F010,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F011,Process Name,1,0,Security Command Center,N,
F011,Department,2,0,Security,N,
F011,Program Office,3,0,Security,N,
F011,Operational Category,4,0,1-Life Safety,N,
F011,Priority within Category,5,0,1,N,
F011,Restoration Score,6,0,92,N,
F011,Description,1,0,"Security Command Center is a facility under Security's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F011,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F011,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F011,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F011,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F011,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F011,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F011,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F011,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F011,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F011,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F011,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F011,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F011,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F011,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F011,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F011,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F011,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F011,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F011,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F011,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F011,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F012,Process Name,1,0,Training Center,N,
F012,Department,2,0,Human Resources,N,
F012,Program Office,3,0,HR,N,
F012,Operational Category,4,0,4-Other,N,
F012,Priority within Category,5,0,2,N,
F012,Restoration Score,6,0,26,N,
F012,Description,1,0,"Training Center is a facility under Human Resources's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F012,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F012,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F012,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F012,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F012,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F012,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F012,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F012,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F012,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F012,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F012,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F012,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F012,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F012,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F012,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F012,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F012,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F012,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F012,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F012,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F012,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F013,Process Name,1,0,Loading Dock A,N,
F013,Department,2,0,Supply Chain,N,
F013,Program Office,3,0,Supply Chain,N,
F013,Operational Category,4,0,2-Critical Operations,N,
F013,Priority within Category,5,0,3,N,
F013,Restoration Score,6,0,71,N,
F013,Description,1,0,"Loading Dock A is a facility under Supply Chain's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F013,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
F013,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
